"hive";"internal";"external";"board";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00353656109378739";1581;1525;1712;0;11924;4142;16966;45.7275;9.7127;294;1043;9767;58;0;0;11;3;11;0;0;"2023-04-12 00:03:46+02"
"AAA00353656109378739";1553;1500;1650;0;11924;4128;17035;45.7275;9.7127;294;1031;9767;58;0;0;0;2;14;0;0;"2023-04-12 00:18:52+02"
"AAA00353656109378739";1528;1475;1631;0;11858;4122;17001;45.7275;9.7127;294;1013;9767;59;0;0;0;2;12;0;0;"2023-04-12 00:33:57+02"
"AAA00353656109378739";1503;1450;1600;0;11858;4142;17070;45.7275;9.7127;294;1016;9766;60;0;0;11;1;11;0;0;"2023-04-12 00:49:02+02"
"AAA00353656109378739";1478;1425;1575;0;11858;4128;17001;45.7275;9.7127;294;1049;9767;61;0;292;0;12;31;0;0;"2023-04-12 01:04:07+02"
"AAA00353656109378739";1455;1412;1556;0;11924;4128;17035;45.7275;9.7127;294;1027;9767;61;0;292;4;0;4;292;0;"2023-04-12 01:19:12+02"
"AAA00353656109378739";1434;1387;1543;0;11858;4142;17035;45.7275;9.7127;294;1068;9766;61;0;0;20;12;20;0;0;"2023-04-12 01:34:17+02"
"AAA00353656109378739";1414;1368;1518;0;11858;4115;17104;45.7275;9.7127;294;1083;9764;61;0;0;0;8;20;0;0;"2023-04-12 01:49:22+02"
"AAA00353656109378739";1396;1350;1493;0;11924;4128;17070;45.7275;9.7127;294;1048;9763;62;0;0;18;7;18;0;0;"2023-04-12 02:04:27+02"
"AAA00353656109378739";1377;1337;1481;0;11858;4135;17070;45.7275;9.7127;294;1023;9763;62;0;0;0;0;0;0;0;"2023-04-12 02:19:31+02"
"AAA00353656109378739";1360;1325;1475;0;11858;4128;17104;45.7275;9.7127;294;1023;9763;63;0;0;10;4;16;0;0;"2023-04-12 02:34:40+02"
"AAA00353656109378739";1348;1312;1450;0;11858;4142;17104;45.7275;9.7127;294;1047;9760;63;0;0;9;8;16;0;0;"2023-04-12 02:49:44+02"
"AAA00353656109378739";1337;1306;1437;0;11858;4128;17104;45.7275;9.7127;294;1058;9761;64;0;292;5;0;5;292;0;"2023-04-12 03:04:49+02"
"AAA00353656109378739";1322;1293;1425;0;11858;4122;17139;45.7275;9.7127;294;1076;9762;64;0;0;0;0;0;0;0;"2023-04-12 03:19:54+02"
"AAA00353656109378739";1309;1287;1425;0;11858;4128;17208;45.7276;9.7127;296;1072;9762;64;0;0;0;2;15;0;0;"2023-04-12 03:35:00+02"
"AAA00353656109378739";1299;1275;1412;0;11924;4142;17139;45.7276;9.7127;296;1077;9763;65;0;0;0;1;6;0;0;"2023-04-12 03:50:04+02"
"AAA00353656109378739";1287;1268;1456;0;11924;4128;17173;45.7276;9.7127;296;1115;9764;65;0;292;0;2;16;0;0;"2023-04-12 04:05:09+02"
"AAA00353656109378739";1283;1262;1406;0;11924;4128;17173;45.7276;9.7127;296;1118;9761;65;0;292;0;0;0;292;0;"2023-04-12 04:20:13+02"
"AAA00353656109378739";1274;1262;1400;0;11924;4122;17173;45.7276;9.7127;296;1116;9761;64;0;0;10;5;10;0;0;"2023-04-12 04:35:20+02"
"AAA00353656109378739";1269;1256;1387;0;11858;4128;17208;45.7276;9.7127;296;1125;9759;65;0;0;0;4;10;0;0;"2023-04-12 04:50:26+02"
"AAA00353656109378739";1260;1243;1381;0;11858;4142;17243;45.7276;9.7127;296;1114;9757;64;0;0;0;0;0;0;0;"2023-04-12 05:05:30+02"
"AAA00353656109378739";1255;1243;1375;0;11924;4115;17208;45.7276;9.7127;296;1111;9758;64;0;0;0;0;0;0;0;"2023-04-12 05:20:35+02"
"AAA00353656109378739";1252;1243;1375;0;11858;4128;17208;45.7276;9.7127;296;1106;9758;64;0;0;0;0;0;0;0;"2023-04-12 05:35:40+02"
"AAA00353656109378739";1246;1237;1368;0;11858;4135;17243;45.7276;9.7127;296;1104;9756;64;0;0;0;0;0;0;0;"2023-04-12 05:50:44+02"
"AAA00353656109378739";1241;1231;1362;0;11793;4128;17208;45.7276;9.7127;296;1110;9755;63;0;0;16;3;16;0;0;"2023-04-12 06:05:49+02"
"AAA00353656109378739";1241;1225;1356;0;11858;4128;17243;45.7276;9.7127;296;1107;9754;62;0;0;0;0;0;0;0;"2023-04-12 06:20:53+02"
"AAA00353656109378739";1238;1231;1362;0;11858;4115;17243;45.7276;9.7127;296;1105;9755;61;0;0;0;2;8;0;0;"2023-04-12 06:35:59+02"
"AAA00353656109378739";1234;1225;1356;0;11858;4135;17208;45.7276;9.7127;296;1099;9754;61;0;0;6;2;6;0;0;"2023-04-12 06:51:04+02"
"AAA00353656109378739";1233;1218;1350;0;11858;4128;17243;45.7276;9.7127;296;1112;9757;61;0;0;0;0;0;0;0;"2023-04-12 07:06:08+02"
"AAA00353656109378739";1229;1218;1343;0;11858;4142;17208;45.7276;9.7127;296;1126;9756;61;0;0;11;1;11;0;0;"2023-04-12 07:21:12+02"
"AAA00353656109378739";1225;1218;1356;0;11858;4128;11196;45.7275;9.7127;310;1162;9756;60;0;0;0;3;10;0;0;"2023-04-12 07:36:22+02"
"AAA00353656109378739";1238;1225;1350;0;11858;4128;12198;45.7275;9.7127;310;1206;9756;60;0;0;9;6;18;0;0;"2023-04-12 07:51:28+02"
"AAA00353656109378739";1265;1237;1418;0;11924;4142;17139;45.7275;9.7127;310;1318;9755;59;0;0;0;1;8;0;0;"2023-04-12 08:06:33+02"
"AAA00353656109378739";2639;1256;1381;0;11858;4135;25985;45.7275;9.7127;310;1400;9757;57;0;0;0;3;16;0;0;"2023-04-12 08:21:37+02"
"AAA00353656109378739";3211;1287;1406;0;11858;4149;27712;45.7275;9.7127;310;1388;9756;55;0;0;0;2;16;0;1;"2023-04-12 08:36:50+02"
"AAA00353656109378739";3111;1306;1418;0;11858;4135;27643;45.7275;9.7127;310;1348;9757;54;0;0;0;9;24;0;2;"2023-04-12 08:51:54+02"
"AAA00353656109378739";3131;1325;1437;0;11858;4142;27609;45.7275;9.7127;310;1434;9756;54;0;0;0;0;0;0;1;"2023-04-12 09:06:59+02"
"AAA00353656109378739";3156;1343;1456;0;11858;4115;27643;45.7275;9.7127;310;1481;9753;53;0;0;2;6;18;0;1;"2023-04-12 09:22:04+02"
"AAA00353656109378739";3182;1362;1487;0;11858;4142;27609;45.7275;9.7127;310;1494;9754;51;0;22;6;6;13;0;0;"2023-04-12 09:37:13+02"
"AAA00353656109378739";3296;1375;1493;0;11858;4128;27574;45.7275;9.7127;310;1531;9754;50;0;247;0;5;34;0;0;"2023-04-12 09:52:16+02"
"AAA00353656109378739";3271;1387;1506;0;11924;4128;27609;45.7275;9.7127;310;1593;9753;50;0;292;51;13;51;292;2;"2023-04-12 10:07:21+02"
"AAA00353656109378739";3284;1406;1518;0;11858;4149;27574;45.7275;9.7127;310;1683;9753;49;0;202;0;18;41;0;0;"2023-04-12 10:22:25+02"
"AAA00353656109378739";3295;1418;1543;0;11858;4135;27505;45.7275;9.7127;310;1812;9756;48;0;202;0;1;10;0;2;"2023-04-12 10:37:43+02"
"AAA00353656109378739";3315;1437;1556;0;11858;4135;27609;45.7275;9.7127;310;1819;9756;47;0;292;0;16;32;0;7;"2023-04-12 10:52:45+02"
"AAA00353656109378739";3299;1456;1575;0;11858;4135;27574;45.7275;9.7127;310;1781;9755;46;0;67;18;23;44;0;9;"2023-04-12 11:07:50+02"
"AAA00353656109378739";3317;1481;1593;0;11858;4142;27539;45.7275;9.7127;310;1902;9753;46;0;202;25;25;50;0;8;"2023-04-12 11:22:55+02"
"AAA00353656109378739";3310;1500;1625;0;11924;4142;27470;45.7275;9.7127;306;1996;9752;45;0;247;0;20;61;0;4;"2023-04-12 11:38:07+02"
"AAA00353656109378739";3321;1531;1643;0;11858;4135;27470;45.7275;9.7127;306;1868;9751;44;0;247;3;33;74;0;13;"2023-04-12 11:53:11+02"
"AAA00353656109378739";3300;1550;1731;0;11989;4135;27539;45.7275;9.7127;306;1856;9750;44;0;292;11;27;62;0;21;"2023-04-12 12:08:16+02"
"AAA00353656109378739";3307;1581;1700;0;11924;4128;27470;45.7275;9.7127;306;2033;9749;45;0;247;12;13;38;0;4;"2023-04-12 12:23:21+02"
"AAA00353656109378739";3311;1612;1731;0;11858;4142;27436;45.7275;9.7127;306;2249;9749;43;0;247;17;19;53;0;20;"2023-04-12 12:38:36+02"
"AAA00353656109378739";3303;1637;1750;0;11858;4115;27401;45.7275;9.7127;306;2136;9747;42;0;247;0;23;64;0;18;"2023-04-12 12:53:41+02"
"AAA00353656109378739";3309;1668;1781;0;11924;4128;27367;45.7275;9.7127;306;2269;9744;41;0;202;62;36;98;0;18;"2023-04-12 13:08:47+02"
"AAA00353656109378739";3297;1700;1812;0;11858;4128;27367;45.7275;9.7127;306;2603;9743;39;0;292;52;55;89;0;25;"2023-04-12 13:23:52+02"
"AAA00353656109378739";3309;1737;1856;0;11924;4149;27332;45.7275;9.7127;306;2308;9741;38;0;292;9;49;81;0;49;"2023-04-12 13:39:03+02"
"AAA00353656109378739";3309;1768;1881;0;11858;4128;27298;45.7275;9.7127;306;2357;9739;38;0;202;21;32;108;0;90;"2023-04-12 13:54:08+02"
"AAA00353656109378739";3325;1806;1918;0;11924;4128;27263;45.7275;9.7127;306;2362;9737;38;0;67;4;20;54;0;188;"2023-04-12 14:09:13+02"
"AAA00353656109378739";3314;1837;1950;0;11858;4135;27228;45.7275;9.7127;306;2078;9735;38;0;67;84;59;84;67;600;"2023-04-12 14:24:17+02"
"AAA00353656109378739";3326;1868;1993;0;11858;4135;27228;45.7275;9.7127;306;2060;9734;38;0;202;40;26;44;0;947;"2023-04-12 14:39:33+02"
"AAA00353656109378739";3319;1900;2012;0;11858;4128;27263;45.7275;9.7127;306;2106;9734;39;0;292;14;22;44;0;280;"2023-04-12 14:54:39+02"
"AAA00353656109378739";3313;1912;2031;0;11858;4122;27228;45.7275;9.7127;306;1964;9733;39;0;67;44;24;44;67;104;"2023-04-12 15:09:44+02"
"AAA00353656109378739";3296;1918;2043;0;11858;4122;27159;45.7275;9.7127;306;1893;9731;39;0;135;17;28;44;0;67;"2023-04-12 15:24:51+02"
"AAA00353656109378739";3302;1925;2068;0;11924;4128;27159;45.7275;9.7126;299;1893;9729;40;0;292;61;27;61;292;48;"2023-04-12 15:40:03+02"
"AAA00353656109378739";3295;1931;2062;0;11924;4128;27159;45.7275;9.7126;299;1861;9728;40;0;202;25;26;76;0;50;"2023-04-12 15:55:08+02"
"AAA00353656109378739";3324;1937;2137;0;11924;4128;27090;45.7275;9.7126;299;1943;9725;40;0;292;16;13;27;0;59;"2023-04-12 16:10:13+02"
"AAA00353656109378739";3342;1943;2081;0;11858;4128;27125;45.7275;9.7126;299;1919;9724;40;0;67;10;19;50;0;39;"2023-04-12 16:25:19+02"
"AAA00353656109378739";3336;1943;2087;0;11924;4142;27056;45.7275;9.7126;299;1933;9722;40;0;202;30;11;31;0;38;"2023-04-12 16:40:28+02"
"AAA00353656109378739";3336;1937;2081;0;11858;4142;27090;45.7275;9.7126;299;1853;9720;40;0;67;57;26;57;67;40;"2023-04-12 16:55:33+02"
"AAA00353656109378739";3340;1937;2075;0;11924;4128;27090;45.7275;9.7126;299;1777;9721;40;0;135;0;23;62;0;62;"2023-04-12 17:10:38+02"
"AAA00353656109378739";3321;1937;2075;0;11858;4128;27021;45.7275;9.7126;299;1726;9722;41;0;135;8;5;18;0;68;"2023-04-12 17:25:44+02"
"AAA00353656109378739";3327;1937;2081;0;11924;4122;27021;45.7275;9.7126;299;1671;9721;41;0;202;0;7;26;0;43;"2023-04-12 17:40:59+02"
"AAA00353656109378739";3338;1931;2068;0;11858;4135;26987;45.7275;9.7126;299;1622;9719;42;0;202;70;24;70;202;23;"2023-04-12 17:56:04+02"
"AAA00353656109378739";3348;1918;2062;0;11858;4128;26987;45.7275;9.7126;299;1520;9719;42;0;247;30;44;74;0;28;"2023-04-12 18:11:09+02"
"AAA00353656109378739";3352;1912;2056;0;11924;4128;26987;45.7275;9.7126;299;1489;9721;42;0;247;23;21;52;0;32;"2023-04-12 18:26:09+02"
"AAA00353656109378739";3349;1900;2056;0;11858;4135;26987;45.7275;9.7126;299;1430;9721;43;0;202;13;37;95;0;22;"2023-04-12 18:41:15+02"
"AAA00353656109378739";3347;1893;2037;0;11858;4135;26987;45.7275;9.7126;299;1390;9720;43;0;202;0;10;32;0;15;"2023-04-12 18:56:21+02"
"AAA00353656109378739";3344;1875;2025;0;11858;4128;26987;45.7275;9.7126;299;1362;9719;43;0;202;0;6;20;0;12;"2023-04-12 19:11:26+02"
"AAA00353656109378739";3351;1868;2025;0;11858;4128;26987;45.7275;9.7126;299;1335;9717;44;0;292;8;3;12;0;6;"2023-04-12 19:26:26+02"
"AAA00353656109378739";3356;1862;2031;0;11858;4135;26952;45.7275;9.7127;301;1310;9717;44;0;292;8;4;19;0;5;"2023-04-12 19:41:34+02"
"AAA00353656109378739";3341;1856;2000;0;11858;4122;26987;45.7275;9.7127;301;1214;9718;45;0;0;0;2;10;0;1;"2023-04-12 19:56:39+02"
"AAA00353656109378739";3350;1837;2056;0;11989;4122;26987;45.7275;9.7127;301;1105;9718;48;0;202;0;4;15;0;1;"2023-04-12 20:11:46+02"
"AAA00353656109378739";3353;1825;2006;0;11858;4128;26952;45.7275;9.7127;301;1071;9718;51;0;0;0;0;0;0;1;"2023-04-12 20:26:46+02"
"AAA00353656109378739";3343;1812;1968;0;11858;4128;26952;45.7275;9.7127;301;1087;9718;53;0;0;28;8;28;0;1;"2023-04-12 20:41:56+02"
"AAA00353656109378739";3345;1793;1943;0;11858;4128;27056;45.7275;9.7127;301;1050;9717;55;0;0;3;1;8;0;0;"2023-04-12 20:57:01+02"
"AAA00353656109378739";3345;1768;1918;0;11858;4142;27090;45.7275;9.7127;301;1040;9717;57;0;0;0;13;23;0;0;"2023-04-12 21:12:06+02"
"AAA00353656109378739";3353;1756;1931;0;11858;4128;27125;45.7275;9.7127;301;1028;9715;58;0;0;6;1;6;0;0;"2023-04-12 21:27:06+02"
"AAA00353656109378739";3353;1737;1887;0;11858;4149;27194;45.7275;9.7127;301;1015;9715;60;0;0;0;2;17;0;0;"2023-04-12 21:42:08+02"
"AAA00353656109378739";3356;1718;1862;0;11858;4128;27159;45.7275;9.7127;301;978;9715;62;0;0;0;1;6;0;0;"2023-04-12 21:57:12+02"
"AAA00353656109378739";3362;1687;1843;0;11793;4115;27228;45.7275;9.7127;301;978;9715;64;0;292;0;1;7;0;0;"2023-04-12 22:12:15+02"
"AAA00353656109378739";3349;1668;1850;0;11858;4135;27263;45.7275;9.7127;301;985;9714;65;0;0;12;3;12;0;0;"2023-04-12 22:27:15+02"
"AAA00353656109378739";3352;1643;1806;0;11858;4128;27332;45.7275;9.7127;301;992;9713;66;0;337;14;13;17;0;0;"2023-04-12 22:42:28+02"
"AAA00353656109378739";3358;1618;1781;0;11858;4135;27401;45.7275;9.7127;301;966;9712;67;0;0;20;18;38;0;0;"2023-04-12 22:57:33+02"
"AAA00353656109378739";3360;1593;1756;0;11793;4115;27436;45.7275;9.7127;301;941;9709;68;0;337;36;18;36;337;0;"2023-04-12 23:12:37+02"
"AAA00353656109378739";3337;1575;1775;0;11858;4122;27505;45.7275;9.7127;293;923;9707;69;0;0;8;20;32;0;0;"2023-04-12 23:27:53+02"
"AAA00353656109378739";3354;1556;1718;0;11858;4122;27539;45.7275;9.7127;293;921;9706;70;0;0;13;9;14;0;0;"2023-04-12 23:43:05+02"
"AAA00353656109378739";3369;1525;1693;0;11858;4135;27574;45.7275;9.7127;293;909;9700;71;0;292;48;36;48;292;0;"2023-04-12 23:58:13+02"
"AAA00353656109378739";3393;1512;1750;0;11924;4135;27643;45.7275;9.7127;293;920;9698;72;0;67;16;11;20;0;0;"2023-04-13 00:13:21+02"
"AAA00353656109378739";3394;1493;1718;0;11924;4128;27643;45.7275;9.7127;293;923;9698;72;0;337;16;12;27;0;0;"2023-04-13 00:28:19+02"
"AAA00353656109378739";3389;1481;1650;0;11793;4128;27712;45.7275;9.7127;293;926;9698;73;0;0;16;14;22;0;0;"2023-04-13 00:43:24+02"
"AAA00353656109378739";3399;1456;1625;0;11858;4122;27781;45.7275;9.7127;293;910;9696;73;0;0;24;16;28;0;0;"2023-04-13 00:58:28+02"
"AAA00353656109378739";3411;1450;1606;0;11858;4128;27678;45.7275;9.7127;293;918;9695;74;0;0;6;4;12;0;0;"2023-04-13 01:13:33+02"
"AAA00353656109378739";3424;1437;1643;0;11924;4149;27712;45.7275;9.7127;293;936;9694;74;0;67;0;7;19;0;0;"2023-04-13 01:28:43+02"
"AAA00353656109378739";3415;1431;1587;0;11793;4149;27712;45.7275;9.7127;293;942;9693;75;0;292;9;1;9;292;0;"2023-04-13 01:43:48+02"
"AAA00353656109378739";3422;1418;1568;0;11858;4128;27712;45.7275;9.7127;293;939;9689;75;0;0;0;4;14;0;0;"2023-04-13 01:58:52+02"
"AAA00353656109378739";3404;1412;1562;0;11793;4135;27781;45.7275;9.7127;293;938;9688;76;0;0;0;3;9;0;0;"2023-04-13 02:13:57+02"
"AAA00353656109378739";3411;1406;1600;0;11793;4142;27781;45.7275;9.7127;293;941;9686;76;0;292;0;0;0;292;0;"2023-04-13 02:29:03+02"
"AAA00353656109378739";3390;1400;1550;0;11858;4128;27816;45.7275;9.7127;293;948;9684;76;0;292;12;4;15;0;0;"2023-04-13 02:44:07+02"
"AAA00353656109378739";3433;1387;1537;0;11924;4128;27816;45.7275;9.7127;293;949;9682;77;0;0;5;1;5;0;0;"2023-04-13 02:59:11+02"
"AAA00353656109378739";3414;1387;1531;0;11858;4122;27781;45.7275;9.7127;293;948;9682;77;0;0;0;5;8;0;0;"2023-04-13 03:14:16+02"
"AAA00353656109378739";3390;1381;1575;0;11793;4128;27712;45.7275;9.7126;292;952;9682;77;0;292;0;0;0;292;0;"2023-04-13 03:29:28+02"
"AAA00353656109378739";3398;1368;1525;0;11858;4128;27747;45.7275;9.7126;292;962;9681;78;0;247;16;11;25;0;2;"2023-04-13 03:44:33+02"
"AAA00353656109378739";3416;1368;1512;0;11793;4142;27712;45.7275;9.7126;292;962;9679;78;0;292;6;5;16;0;1;"2023-04-13 03:59:38+02"
"AAA00353656109378739";3404;1350;1587;0;11924;4128;27747;45.7275;9.7126;292;960;9678;79;0;202;0;7;28;0;0;"2023-04-13 04:14:43+02"
"AAA00353656109378739";3430;1362;1556;0;11924;4122;27712;45.7275;9.7126;292;964;9676;79;0;292;3;1;3;292;0;"2023-04-13 04:29:51+02"
"AAA00353656109378739";3439;1362;1506;0;11858;4128;27712;45.7275;9.7126;292;950;9676;79;0;292;0;0;0;292;0;"2023-04-13 04:44:56+02"
"AAA00353656109378739";3409;1350;1500;0;11793;4128;27678;45.7275;9.7126;292;962;9675;79;0;0;7;2;7;0;0;"2023-04-13 05:00:01+02"
"AAA00353656109378739";3409;1350;1493;0;11924;4128;27678;45.7275;9.7126;292;946;9675;79;0;0;0;5;22;0;0;"2023-04-13 05:15:06+02"
"AAA00353656109378739";3383;1350;1537;0;11858;4135;27609;45.7275;9.7126;292;942;9675;80;0;0;0;0;0;0;0;"2023-04-13 05:30:20+02"
"AAA00353656109378739";3382;1343;1493;0;11924;4149;27678;45.7275;9.7126;292;933;9674;80;0;0;0;6;12;0;0;"2023-04-13 05:45:24+02"
"AAA00353656109378739";3376;1343;1487;0;11793;4149;27609;45.7275;9.7126;292;928;9674;80;0;0;0;1;7;0;0;"2023-04-13 06:00:29+02"
"AAA00353656109378739";3371;1337;1481;0;11793;4142;27643;45.7275;9.7126;292;927;9674;80;0;0;5;2;5;0;0;"2023-04-13 06:15:33+02"
"AAA00353656109378739";3376;1337;1525;0;11858;4142;27643;45.7275;9.7126;292;933;9673;81;0;0;0;4;18;0;0;"2023-04-13 06:30:43+02"
"AAA00353656109378739";3379;1337;1481;0;11924;4128;27609;45.7275;9.7126;292;928;9672;81;0;0;13;2;13;0;0;"2023-04-13 06:45:47+02"
"AAA00353656109378739";3361;1331;1468;0;11793;4142;27609;45.7275;9.7126;292;905;9670;81;0;0;22;11;22;0;0;"2023-04-13 07:00:52+02"
"AAA00353656109378739";3364;1331;1468;0;11858;4142;27574;45.7275;9.7126;292;900;9672;81;0;0;8;5;10;0;0;"2023-04-13 07:15:56+02"
"AAA00353656109378739";3375;1325;1512;0;11858;4122;27574;45.7275;9.7127;294;903;9672;81;0;0;0;7;18;0;0;"2023-04-13 07:31:05+02"
"AAA00353656109378739";3361;1312;1468;0;11858;4149;27574;45.7275;9.7127;294;895;9672;81;0;337;11;8;14;0;4;"2023-04-13 07:46:09+02"
"AAA00353656109378739";3382;1312;1456;0;11924;4122;27609;45.7275;9.7127;294;885;9671;82;0;0;0;13;31;0;0;"2023-04-13 08:01:15+02"
"AAA00353656109378739";3360;1306;1537;0;11924;4128;27643;45.7275;9.7127;294;883;9669;82;0;0;2;6;18;0;3;"2023-04-13 08:16:20+02"
"AAA00353656109378739";3375;1306;1500;0;11858;4128;27609;45.7275;9.7127;294;879;9669;82;0;0;21;10;22;0;1;"2023-04-13 08:31:24+02"
"AAA00353656109378739";3374;1300;1450;0;11858;4128;27643;45.7275;9.7127;294;887;9668;82;0;0;0;11;23;0;0;"2023-04-13 08:46:29+02"
"AAA00353656109378739";3370;1300;1443;0;11858;4128;27609;45.7275;9.7127;294;903;9667;82;0;202;0;0;0;202;3;"2023-04-13 09:01:33+02"
"AAA00353656109378739";3380;1300;1437;0;11858;4128;27643;45.7275;9.7127;294;911;9665;82;0;0;0;0;2;0;1;"2023-04-13 09:16:37+02"
"AAA00353656109378739";3365;1300;1475;0;11924;4128;27643;45.7275;9.7127;294;923;9664;83;0;0;0;4;11;0;0;"2023-04-13 09:31:37+02"
"AAA00353656109378739";3359;1300;1443;0;11858;4128;27643;45.7275;9.7127;294;919;9664;83;0;292;0;1;9;0;0;"2023-04-13 09:46:42+02"
"AAA00353656109378739";3350;1300;1437;0;11858;4128;27643;45.7275;9.7127;294;931;9662;83;0;0;0;0;0;0;2;"2023-04-13 10:01:46+02"
"AAA00353656109378739";3358;1300;1437;0;11924;4142;27678;45.7275;9.7127;294;944;9661;83;0;0;0;0;0;0;0;"2023-04-13 10:16:50+02"
"AAA00353656109378739";3362;1306;1475;0;11858;4135;27747;45.7275;9.7127;294;955;9659;83;0;0;0;0;0;0;2;"2023-04-13 10:32:02+02"
"AAA00353656109378739";3353;1306;1443;0;11858;4128;27747;45.7275;9.7127;294;953;9661;83;0;135;16;8;18;0;0;"2023-04-13 10:47:06+02"
"AAA00353656109378739";3350;1300;1431;0;11858;4122;27747;45.7275;9.7127;294;941;9661;83;0;247;0;12;22;0;0;"2023-04-13 11:02:10+02"
"AAA00353656109378739";3359;1300;1431;0;11858;4128;27712;45.7275;9.7127;294;921;9662;84;0;202;2;0;2;202;0;"2023-04-13 11:17:14+02"
"AAA00353656109378739";3362;1293;1487;0;11924;4128;27747;45.7275;9.7126;301;902;9663;84;0;292;10;24;106;0;1;"2023-04-13 11:32:18+02"
"AAA00353656109378739";3369;1293;1437;0;11858;4122;27470;45.7275;9.7126;301;899;9663;84;0;292;6;1;6;292;2;"2023-04-13 11:47:24+02"
"AAA00353656109378739";3356;1287;1425;0;11858;4135;27470;45.7275;9.7126;301;897;9664;84;0;67;0;1;6;0;5;"2023-04-13 12:02:29+02"
"AAA00353656109378739";3356;1293;1512;0;11924;4128;27574;45.7275;9.7126;301;894;9662;84;0;337;4;2;10;0;2;"2023-04-13 12:17:34+02"
"AAA00353656109378739";3347;1300;1475;0;11858;4128;27574;45.7275;9.7126;301;867;9663;84;0;337;12;13;26;0;3;"2023-04-13 12:32:40+02"
"AAA00353656109378739";3358;1293;1437;0;11858;4142;27574;45.7275;9.7126;301;840;9664;84;0;292;35;15;35;292;2;"2023-04-13 12:47:44+02"
"AAA00353656109378739";3347;1281;1431;0;11924;4128;27643;45.7275;9.7126;301;795;9666;84;0;0;8;18;34;0;3;"2023-04-13 13:02:49+02"
"AAA00353656109378739";3347;1287;1425;0;11858;4149;27643;45.7275;9.7126;301;726;9666;84;0;0;21;20;51;0;2;"2023-04-13 13:17:53+02"
"AAA00353656109378739";3328;1281;1450;0;11793;4128;27643;45.7275;9.7126;301;666;9666;84;0;337;38;15;38;337;1;"2023-04-13 13:33:01+02"
"AAA00353656109378739";3330;1268;1418;0;11858;4128;27678;45.7275;9.7126;301;619;9667;83;0;337;14;19;33;0;6;"2023-04-13 13:48:05+02"
"AAA00353656109378739";3331;1256;1406;0;11858;4128;27678;45.7275;9.7126;301;571;9668;84;0;337;14;19;44;0;1;"2023-04-13 14:03:10+02"
"AAA00353656109378739";3307;1243;1393;0;11858;4128;27678;45.7275;9.7126;301;534;9669;83;0;337;32;26;41;0;3;"2023-04-13 14:18:14+02"
"AAA00353656109378739";3333;1225;1418;0;11858;4128;27712;45.7275;9.7126;301;526;9668;83;0;22;42;25;42;22;1;"2023-04-13 14:33:18+02"
"AAA00353656109378739";3342;1206;1368;0;11858;4122;27747;45.7275;9.7126;301;533;9663;84;0;22;47;42;72;0;3;"2023-04-13 14:48:22+02"
"AAA00353656109378739";3320;1187;1350;0;11793;4142;27712;45.7275;9.7126;301;568;9660;84;0;0;70;51;70;0;0;"2023-04-13 15:03:27+02"
"AAA00353656109378739";3325;1162;1325;0;11793;4149;27747;45.7275;9.7126;301;610;9655;83;0;0;61;67;76;0;0;"2023-04-13 15:18:31+02"
"AAA00353656109378739";3278;1150;1356;0;11858;4128;27850;45.7275;9.7126;291;621;9655;82;0;337;37;57;77;0;1;"2023-04-13 15:33:33+02"
"AAA00353656109378739";3293;1118;1293;0;11858;4128;27885;45.7275;9.7126;291;648;9655;81;0;22;45;64;76;0;3;"2023-04-13 15:48:36+02"
"AAA00353656109378739";3295;1100;1268;0;11858;4149;27954;45.7275;9.7126;291;669;9655;80;0;225;28;33;63;0;0;"2023-04-13 16:03:40+02"
"AAA00353656109378739";3282;1093;1343;0;11924;4149;27920;45.7275;9.7126;291;639;9658;80;0;0;0;23;60;0;0;"2023-04-13 16:18:44+02"
"AAA00353656109378739";3272;1093;1293;0;11924;4135;27954;45.7275;9.7126;291;603;9659;80;0;292;8;4;10;0;0;"2023-04-13 16:33:59+02"
"AAA00353656109378739";3297;1087;1243;0;11858;4142;27989;45.7275;9.7126;291;577;9662;81;0;292;2;2;9;0;0;"2023-04-13 16:49:03+02"
"AAA00353656109378739";3307;1075;1225;0;11858;4142;27989;45.7275;9.7126;291;563;9659;81;0;0;0;7;25;0;0;"2023-04-13 17:04:08+02"
"AAA00353656109378739";3300;1075;1212;0;11924;4128;27989;45.7275;9.7126;291;581;9659;82;0;0;0;1;6;0;0;"2023-04-13 17:19:12+02"
"AAA00353656109378739";3297;1062;1237;0;11858;4122;27989;45.7275;9.7126;291;587;9660;82;0;337;8;9;36;0;0;"2023-04-13 17:34:22+02"
"AAA00353656109378739";3309;1056;1206;0;11858;4128;27989;45.7275;9.7126;291;603;9661;82;0;0;0;9;24;0;0;"2023-04-13 17:49:27+02"
"AAA00353656109378739";3308;1050;1193;0;11858;4135;27989;45.7275;9.7126;291;591;9658;82;0;292;8;10;20;0;0;"2023-04-13 18:04:31+02"
"AAA00353656109378739";3276;1037;1187;0;11858;4128;28058;45.7275;9.7126;291;622;9655;82;0;22;17;16;20;0;0;"2023-04-13 18:19:35+02"
"AAA00353656109378739";3261;1037;1212;0;11858;4128;28058;45.7275;9.7126;291;635;9656;81;0;202;5;12;24;0;0;"2023-04-13 18:34:44+02"
